0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0748061124568427,1.377473256169486,-0.7065793961384285,-0.22875799018006515,0.42966640220996183,-0.7272417275735303,-0.07385165607239175,-0.5335964299696775,2.0381545936855407,-0.12687612462470269,-0.13208600554581337,-0.8258605961930755,1.0508741258510463,0.9224626404415485,0.9154290884207137,-1.4117999643187356,-0.9510652134187284,0.15725207899246893,-0.5789432294617847,1.2956002220243432,0.0
-2.4808784186696995,0.6236774411684366,-1.4157874268147468,1.703097622460864,0.3264297247218429,0.6210067686447547,1.676653917068172,-0.21748680558955186,-1.6386752847882615,1.1530370883638466,0.3008548458235096,0.4330523263804239,1.7235029459644848,-0.2497793379105046,0.42499177139623356,1.023315027537088,1.463655942363379,-0.3629191050924569,0.45604720789086134,-0.8436820453842151,1.0
-1.391668260140604,-0.05063191726746499,-0.2540946668078308,2.546747369921553,0.6097492345651108,0.5282491159225131,0.34478177167481394,0.26265883880551,-1.1462797589962848,1.3241905248081478,1.2712941807555866,1.1003502269786063,0.6767020520545654,0.8715669841282686,1.016033662410975,1.6535050550178259,-0.9447886940560414,-2.0929251679651855,1.0208263703068394,-0.4644487980648895,1.0
-0.7092051204620528,-0.37153757035590657,-0.4993407555541416,-1.5837112378121536,0.3662868861877668,-1.0676837225397144,-1.230325301865958,0.005252134487149353,-1.0099187431499088,-1.0113871610462566,-0.8668820043563981,-0.03788043290663677,0.32827747169131277,-0.5806907324473283,-2.274198956387599,-1.0160032258296603,0.28480920048458014,0.5731907504139583,-1.3111740939141634,0.29009893575392126,0.0
1.0211309912906752,-0.8882760457550792,1.6491350829942653,-0.41712824612111843,-0.38501901327358773,0.8660032639492657,0.267231730766436,0.9494946576739469,-0.6390768108494775,-0.1570069084603726,0.6488074284268882,0.41863275542789474,1.070870679605352,-0.029490090017447023,0.019976649237014126,0.11515049283089047,0.673727404317302,0.574858400041045,-1.1764150274801852,-2.387236856822654,0.0
0.897607730764309,-0.11534113880565595,0.13328965125707395,-1.2927109187534866,-0.3627085936678682,-0.19593078720480817,0.24947483578825147,-0.4145569001621604,-0.5270958944173693,-0.593626331249068,0.3149287168328421,-1.8162565600410905,1.107518533188637,1.6670389302312678,-1.5059020351378154,-1.6451899541882609,-0.6401366420943221,1.3666641179703378,0.5021345972316946,0.8300902979389234,0.0
-0.04467683087401694,0.9030137164367871,0.3718106529562213,2.0064065346973035,-0.38175559438011775,-1.1486173695088218,-1.9453760893039136,0.9263822586124388,-1.2170285673955699,0.6331239876243725,1.6512616394859148,0.9155673403700306,0.1769312066330753,0.14078926372179265,-1.0532618331169739,-1.2851642038588567,1.3678178503132277,-3.238231479509087,-1.1949350767594455,-0.6372072016240419,1.0
0.4881692159869512,1.2055465572360409,-0.4823393104743101,0.29339349871606046,-0.8059789656785454,1.387287189656018,1.0705323514996776,0.6570904224479537,0.07941851314319982,0.3432365540182956,-0.8931604146942145,-0.028895894180586038,0.0684720015736571,-1.620089148333303,-0.9593339940035184,1.288743773326947,0.0021572422339495396,0.4978723971015107,1.087511167903633,1.3137572387893028,1.0
0.35544456666764035,2.0176574631935122,-0.5570048512361797,0.7651288651745363,1.4549467536725402,-1.6260818014953833,-0.5176219457497967,0.8579298885155263,-0.46354217757418026,0.28291730002059884,0.7699243022281259,-1.9031050738697448,-0.26137655676808114,-0.9232729015528233,0.6419324483811089,-0.470044699443387,0.18261265047525466,-1.0741247777643215,-1.59769653518643,-0.3382872146883987,1.0
0.9345509319982944,-1.3157747972939016,0.26389078763241725,-1.417865498651299,-0.18485601606480817,0.42536558308481476,-2.160050189180442,-0.3377213076008157,-1.3397661875797353,-1.1012942415798272,0.55735476656629,-1.080019959238031,-0.7976528822206056,1.4194611940535213,0.9050219993825113,-1.0485282945315844,-0.6371087127961242,-0.24571283053503185,1.0026387112954,0.3920899849214484,0.0
